Enrollment ID,User ID,Course Name,User Level,Enrollment Date
5933,371,Deep Learning,Intermediate,2020-12-21
5934,422,Deep Learning,Beginner,2023-12-21
5935,34,Python Basics,Beginner,2020-05-19
5936,181,AI for Everyone,Beginner,2020-01-16
5937,630,Data Science,Intermediate,2021-10-21
5938,329,Machine Learning,Advanced,2023-04-15
5939,365,Python Basics,Intermediate,2023-11-10
5940,836,Data Science,Intermediate,2023-02-21
5941,281,Machine Learning,Beginner,2020-10-17
5942,707,Machine Learning,Beginner,2023-09-05
5943,169,Data Science,Intermediate,2023-06-26
5944,721,AI for Everyone,Advanced,2021-10-07
5945,302,Machine Learning,Intermediate,2022-04-18
5946,97,Data Science,Intermediate,2022-04-09
5947,575,AI for Everyone,Intermediate,2021-03-20
5948,321,Machine Learning,Advanced,2022-10-03
5949,416,Deep Learning,Beginner,2021-12-27
5950,500,Deep Learning,Beginner,2022-04-07
5951,177,AI for Everyone,Intermediate,2020-12-05
5952,440,Deep Learning,Intermediate,2023-10-14
5953,987,Deep Learning,Intermediate,2020-05-02
5954,870,Data Science,Advanced,2020-04-03
5955,110,Deep Learning,Advanced,2020-01-22
5956,394,AI for Everyone,Beginner,2020-12-01
5957,874,Data Science,Intermediate,2021-10-05
5958,84,Deep Learning,Beginner,2021-03-19
5959,189,Python Basics,Advanced,2023-02-05
5960,880,Deep Learning,Advanced,2022-09-18
5961,443,Machine Learning,Advanced,2020-10-16
5962,866,Deep Learning,Advanced,2021-02-06
5963,3,Deep Learning,Advanced,2020-09-19
5964,540,Deep Learning,Beginner,2023-04-01
5965,151,Python Basics,Beginner,2020-05-18
5966,181,Machine Learning,Intermediate,2020-12-09
5967,996,Machine Learning,Beginner,2020-04-19
5968,14,Data Science,Advanced,2023-08-28
5969,769,Machine Learning,Advanced,2022-03-12
5970,277,Python Basics,Beginner,2021-11-04
5971,798,Machine Learning,Intermediate,2023-09-21
5972,489,Machine Learning,Advanced,2023-02-13
5973,463,Data Science,Beginner,2021-03-25
5974,380,AI for Everyone,Intermediate,2023-06-28
5975,790,Data Science,Intermediate,2021-01-24
5976,812,Data Science,Intermediate,2021-12-27
5977,725,Data Science,Intermediate,2023-12-19
5978,820,AI for Everyone,Intermediate,2023-05-27
5979,170,Machine Learning,Advanced,2022-07-16
5980,10,Data Science,Advanced,2023-10-07
5981,548,Data Science,Advanced,2023-08-12
5982,738,AI for Everyone,Beginner,2020-07-02
5983,531,Machine Learning,Intermediate,2023-07-17
5984,916,Data Science,Advanced,2020-03-07
5985,979,Python Basics,Advanced,2021-01-06
5986,248,Data Science,Advanced,2020-09-18
5987,108,Python Basics,Advanced,2023-05-14
5988,467,Python Basics,Advanced,2022-07-17
5989,427,Machine Learning,Intermediate,2022-11-27
5990,955,Machine Learning,Intermediate,2023-08-15
5991,515,Python Basics,Intermediate,2020-05-15
5992,883,AI for Everyone,Beginner,2023-05-21
5993,180,Python Basics,Beginner,2020-02-16
5994,868,AI for Everyone,Intermediate,2022-02-26
5995,773,Python Basics,Intermediate,2020-01-21
5996,748,Machine Learning,Intermediate,2022-04-25
5997,929,Python Basics,Advanced,2021-01-04
5998,604,Data Science,Advanced,2020-12-28
5999,791,AI for Everyone,Beginner,2021-02-03
6000,575,Python Basics,Advanced,2022-10-18
6001,553,Data Science,Intermediate,2023-12-05
6002,321,Python Basics,Beginner,2020-09-25
6003,485,Python Basics,Beginner,2023-12-20
6004,878,AI for Everyone,Advanced,2022-10-08
6005,170,Data Science,Beginner,2021-11-07
6006,829,AI for Everyone,Intermediate,2023-06-08
6007,37,AI for Everyone,Beginner,2020-02-01
6008,432,AI for Everyone,Beginner,2020-01-02
6009,561,Python Basics,Intermediate,2021-10-20
6010,431,AI for Everyone,Advanced,2023-03-06
6011,361,Deep Learning,Intermediate,2020-06-06
6012,399,Python Basics,Intermediate,2021-02-12
6013,931,Data Science,Intermediate,2020-02-05
6014,889,Python Basics,Beginner,2023-06-02
6015,540,Machine Learning,Advanced,2023-07-25
6016,848,Machine Learning,Intermediate,2022-07-15
6017,903,Data Science,Intermediate,2023-04-01
6018,315,AI for Everyone,Beginner,2022-01-15
6019,614,Data Science,Intermediate,2023-04-24
6020,310,Python Basics,Intermediate,2021-05-02
6021,680,Data Science,Beginner,2023-01-24
6022,799,AI for Everyone,Beginner,2023-05-03
6023,182,Machine Learning,Advanced,2022-08-28
6024,585,Machine Learning,Advanced,2020-06-11
6025,474,Python Basics,Advanced,2021-10-19
6026,559,Python Basics,Intermediate,2023-07-06
6027,177,AI for Everyone,Beginner,2021-12-11
6028,66,Python Basics,Advanced,2021-04-06
6029,263,Machine Learning,Advanced,2023-02-20
6030,141,Python Basics,Advanced,2020-08-02
6031,744,Deep Learning,Intermediate,2020-10-24
6032,107,Python Basics,Intermediate,2020-06-11
6033,329,Python Basics,Beginner,2021-06-07
6034,362,AI for Everyone,Beginner,2023-02-15
6035,298,Machine Learning,Intermediate,2023-11-18
6036,748,Machine Learning,Beginner,2023-06-28
6037,615,AI for Everyone,Advanced,2022-07-01
6038,57,Deep Learning,Advanced,2021-04-12
6039,693,Machine Learning,Intermediate,2022-08-08
6040,621,Deep Learning,Intermediate,2022-05-08
6041,13,Data Science,Beginner,2023-11-01
6042,543,AI for Everyone,Beginner,2023-02-10
6043,603,Python Basics,Intermediate,2020-09-03
6044,799,Data Science,Intermediate,2021-11-20
6045,872,AI for Everyone,Advanced,2021-05-20
6046,702,Python Basics,Intermediate,2023-04-22
6047,618,Python Basics,Advanced,2021-05-01
6048,925,Deep Learning,Advanced,2023-08-23
6049,34,Python Basics,Intermediate,2020-05-26
6050,629,Machine Learning,Intermediate,2022-03-11
6051,637,Python Basics,Advanced,2020-03-16
6052,318,Python Basics,Intermediate,2022-05-27
6053,91,Data Science,Intermediate,2022-04-28
6054,168,Deep Learning,Beginner,2020-12-04
6055,272,Python Basics,Beginner,2020-12-27
6056,811,AI for Everyone,Beginner,2022-08-06
6057,637,Data Science,Advanced,2021-07-12
6058,382,Python Basics,Advanced,2020-12-03
6059,439,Deep Learning,Beginner,2020-04-28
6060,689,Python Basics,Advanced,2022-11-10
6061,182,Data Science,Intermediate,2020-11-14
6062,294,Data Science,Advanced,2022-12-23
6063,944,Data Science,Intermediate,2021-12-16
6064,355,AI for Everyone,Intermediate,2022-04-02
6065,729,Machine Learning,Intermediate,2020-05-27
6066,140,AI for Everyone,Beginner,2022-03-08
6067,849,Machine Learning,Intermediate,2023-05-20
6068,585,Machine Learning,Advanced,2021-07-13
6069,208,Machine Learning,Beginner,2023-01-23
6070,784,Machine Learning,Beginner,2022-05-16
6071,789,Machine Learning,Advanced,2023-08-11
6072,16,Python Basics,Advanced,2022-06-07
6073,670,AI for Everyone,Advanced,2022-12-11
6074,730,Machine Learning,Intermediate,2021-10-21
6075,982,Python Basics,Advanced,2020-05-04
6076,946,AI for Everyone,Intermediate,2023-02-01
6077,927,Machine Learning,Beginner,2021-01-26
6078,25,Machine Learning,Beginner,2020-12-15
6079,291,AI for Everyone,Intermediate,2020-08-01
6080,141,Python Basics,Beginner,2023-07-03
6081,636,Python Basics,Intermediate,2020-04-21
6082,331,AI for Everyone,Beginner,2022-08-18
6083,181,AI for Everyone,Intermediate,2023-05-24
6084,23,Data Science,Intermediate,2020-11-27
6085,229,AI for Everyone,Beginner,2020-10-03
6086,449,Machine Learning,Beginner,2022-12-08
6087,678,Machine Learning,Intermediate,2020-02-20
6088,715,AI for Everyone,Intermediate,2021-11-06
6089,558,Data Science,Intermediate,2021-05-01
6090,21,Deep Learning,Beginner,2023-07-21
6091,318,Data Science,Intermediate,2023-01-12
6092,792,Data Science,Beginner,2021-07-25
6093,305,Python Basics,Intermediate,2023-10-05
6094,361,Deep Learning,Advanced,2020-12-27
6095,750,Deep Learning,Advanced,2021-08-15
6096,283,Data Science,Advanced,2020-11-03
6097,720,Python Basics,Intermediate,2023-10-04
6098,757,AI for Everyone,Intermediate,2023-06-10
6099,680,Machine Learning,Beginner,2023-07-26
6100,924,Python Basics,Intermediate,2021-05-28
6101,253,AI for Everyone,Intermediate,2022-12-16
6102,482,Machine Learning,Beginner,2023-04-11
6103,44,Machine Learning,Beginner,2023-05-01
6104,40,Data Science,Advanced,2022-03-24
6105,853,Machine Learning,Beginner,2023-10-27
6106,915,AI for Everyone,Advanced,2022-08-18
6107,809,Python Basics,Beginner,2023-04-28
6108,381,Deep Learning,Intermediate,2022-11-15
6109,960,AI for Everyone,Intermediate,2022-08-17
6110,819,Machine Learning,Intermediate,2022-05-27
6111,7,Data Science,Intermediate,2021-01-28
6112,289,Deep Learning,Beginner,2020-07-07
6113,386,Data Science,Advanced,2023-02-20
6114,237,AI for Everyone,Intermediate,2023-08-25
6115,304,Deep Learning,Advanced,2023-07-08
6116,723,Data Science,Intermediate,2021-06-06
6117,887,Data Science,Advanced,2021-04-12
6118,376,Data Science,Beginner,2023-01-23
6119,184,Python Basics,Beginner,2020-07-23
6120,167,Python Basics,Advanced,2023-02-11
6121,694,Deep Learning,Intermediate,2022-08-23
6122,714,Data Science,Beginner,2023-10-25
6123,618,Deep Learning,Advanced,2020-09-25
6124,892,Deep Learning,Beginner,2021-01-18
6125,271,AI for Everyone,Beginner,2022-04-18
6126,11,AI for Everyone,Beginner,2023-01-17
6127,935,Machine Learning,Intermediate,2023-10-21
6128,655,Machine Learning,Advanced,2022-07-12
6129,201,Data Science,Beginner,2022-04-27
6130,708,Data Science,Beginner,2020-11-25
6131,796,Deep Learning,Beginner,2022-03-26
6132,107,Deep Learning,Advanced,2021-06-03
6133,245,Machine Learning,Intermediate,2023-03-08
6134,159,Data Science,Advanced,2022-06-02
6135,461,Deep Learning,Beginner,2021-12-24
6136,111,AI for Everyone,Beginner,2020-09-05
6137,500,Python Basics,Beginner,2021-10-11
6138,984,Machine Learning,Beginner,2021-07-07
6139,431,Data Science,Beginner,2021-03-22
6140,917,Deep Learning,Intermediate,2022-09-06
6141,566,Machine Learning,Beginner,2022-01-18
6142,816,Python Basics,Advanced,2021-04-19
6143,650,Data Science,Intermediate,2021-01-08
6144,642,Python Basics,Intermediate,2023-01-17
6145,254,Machine Learning,Beginner,2022-04-25
6146,638,Python Basics,Beginner,2023-11-19
6147,799,Machine Learning,Advanced,2021-05-28
6148,371,Python Basics,Advanced,2022-11-03
6149,399,Data Science,Advanced,2020-04-05
6150,841,Data Science,Advanced,2023-10-03
6151,966,Deep Learning,Advanced,2023-10-20
6152,4,AI for Everyone,Beginner,2022-07-02
6153,539,Python Basics,Intermediate,2022-03-28
6154,760,Deep Learning,Advanced,2023-04-09
6155,930,AI for Everyone,Advanced,2022-07-18
6156,474,Deep Learning,Beginner,2020-08-19
6157,522,AI for Everyone,Intermediate,2020-10-02
6158,794,Data Science,Intermediate,2023-04-05
6159,699,Deep Learning,Beginner,2021-11-16
6160,776,Data Science,Advanced,2022-07-18
6161,776,Deep Learning,Advanced,2023-08-07
6162,970,Deep Learning,Advanced,2023-05-24
6163,310,Python Basics,Intermediate,2021-11-02
6164,546,AI for Everyone,Advanced,2020-01-07
6165,795,Machine Learning,Beginner,2021-06-19
6166,939,Data Science,Beginner,2021-03-26
6167,388,Data Science,Beginner,2021-11-10
6168,234,Machine Learning,Advanced,2020-07-08
6169,605,Data Science,Intermediate,2022-03-03
6170,546,Deep Learning,Intermediate,2020-10-04
6171,519,Deep Learning,Advanced,2020-02-20
6172,267,Deep Learning,Beginner,2023-09-24
6173,84,AI for Everyone,Advanced,2022-08-16
6174,162,Python Basics,Intermediate,2020-01-26
6175,76,Python Basics,Advanced,2021-12-16
6176,734,AI for Everyone,Intermediate,2021-04-03
6177,467,Machine Learning,Advanced,2020-04-05
6178,683,Python Basics,Intermediate,2022-09-04
6179,943,Data Science,Advanced,2020-06-28
6180,820,AI for Everyone,Beginner,2022-01-26
6181,355,Machine Learning,Beginner,2023-01-13
6182,367,Machine Learning,Beginner,2022-05-23
6183,736,Data Science,Beginner,2022-03-19
6184,853,AI for Everyone,Advanced,2020-03-03
6185,610,Python Basics,Intermediate,2021-11-24
6186,767,Machine Learning,Beginner,2022-01-05
6187,721,Data Science,Advanced,2021-10-20
6188,408,Python Basics,Advanced,2022-07-07
6189,370,Data Science,Intermediate,2022-11-05
6190,87,Machine Learning,Beginner,2021-05-19
6191,520,Python Basics,Advanced,2023-05-19
6192,269,AI for Everyone,Advanced,2022-09-03
6193,602,Deep Learning,Intermediate,2020-09-23
6194,672,Python Basics,Advanced,2020-05-10
6195,466,Deep Learning,Beginner,2022-01-01
6196,815,Deep Learning,Advanced,2023-10-16
6197,161,Data Science,Intermediate,2022-09-22
6198,732,AI for Everyone,Advanced,2023-01-12
6199,182,Machine Learning,Intermediate,2022-10-12
6200,302,Data Science,Intermediate,2021-04-25
6201,101,Data Science,Beginner,2023-01-18
6202,11,AI for Everyone,Intermediate,2020-05-13
6203,741,AI for Everyone,Beginner,2021-08-25
6204,846,Deep Learning,Intermediate,2021-02-27
6205,506,Deep Learning,Intermediate,2022-12-07
6206,987,Machine Learning,Intermediate,2020-02-11
6207,115,Python Basics,Advanced,2022-05-05
6208,617,AI for Everyone,Beginner,2023-11-24
6209,49,Python Basics,Advanced,2023-08-01
6210,350,Data Science,Advanced,2022-09-28
6211,148,Machine Learning,Intermediate,2023-08-23
6212,971,Data Science,Beginner,2020-04-11
6213,887,Data Science,Intermediate,2021-10-24
6214,737,Deep Learning,Advanced,2023-03-17
6215,83,Machine Learning,Advanced,2022-05-13
6216,33,Python Basics,Advanced,2022-03-12
6217,19,Machine Learning,Advanced,2022-06-17
6218,349,Python Basics,Beginner,2023-08-16
6219,261,Data Science,Advanced,2022-12-15
6220,998,Machine Learning,Intermediate,2023-03-05
6221,556,Deep Learning,Advanced,2023-07-22
6222,834,Data Science,Beginner,2022-06-13
6223,327,Python Basics,Intermediate,2021-08-01
6224,412,Deep Learning,Intermediate,2020-10-20
6225,627,Deep Learning,Beginner,2022-06-23
6226,458,AI for Everyone,Advanced,2022-03-14
6227,940,Python Basics,Intermediate,2022-12-23
6228,78,Machine Learning,Beginner,2020-11-12
6229,878,Python Basics,Beginner,2023-03-25
6230,187,AI for Everyone,Intermediate,2022-06-01
6231,557,Data Science,Beginner,2020-02-02
6232,747,Machine Learning,Advanced,2022-12-06
6233,707,AI for Everyone,Advanced,2022-08-20
6234,986,AI for Everyone,Intermediate,2023-01-01
6235,981,Python Basics,Intermediate,2021-02-01
6236,169,Data Science,Advanced,2020-07-22
6237,115,AI for Everyone,Beginner,2023-01-27
6238,810,AI for Everyone,Beginner,2022-09-16
6239,223,AI for Everyone,Intermediate,2020-01-10
6240,545,Machine Learning,Advanced,2022-08-28
6241,869,AI for Everyone,Advanced,2023-11-27
6242,623,Deep Learning,Beginner,2023-08-02
6243,678,AI for Everyone,Advanced,2023-03-26
6244,457,AI for Everyone,Beginner,2020-07-24
6245,191,Python Basics,Beginner,2021-09-03
6246,259,Python Basics,Beginner,2021-11-12
6247,86,Machine Learning,Advanced,2023-09-19
6248,419,AI for Everyone,Intermediate,2021-10-05
6249,120,AI for Everyone,Advanced,2020-03-27
6250,661,Python Basics,Advanced,2023-11-22
6251,175,AI for Everyone,Beginner,2020-05-08
6252,503,AI for Everyone,Advanced,2023-07-12
6253,25,AI for Everyone,Intermediate,2021-09-25
6254,356,Data Science,Intermediate,2021-02-19
6255,235,AI for Everyone,Intermediate,2020-05-17
6256,384,AI for Everyone,Intermediate,2023-03-13
6257,474,Data Science,Advanced,2023-10-09
6258,574,Data Science,Beginner,2020-02-16
6259,837,Data Science,Beginner,2022-07-23
6260,356,AI for Everyone,Intermediate,2020-12-24
6261,271,Data Science,Advanced,2020-04-22
6262,526,Data Science,Beginner,2021-07-11
6263,933,Machine Learning,Intermediate,2021-08-03
6264,333,AI for Everyone,Intermediate,2020-06-20
6265,25,Deep Learning,Beginner,2020-09-25
6266,311,AI for Everyone,Beginner,2021-10-15
6267,242,Python Basics,Advanced,2021-01-20
6268,14,Data Science,Advanced,2022-04-11
6269,321,AI for Everyone,Beginner,2022-06-13
6270,222,AI for Everyone,Beginner,2021-01-03
6271,309,Python Basics,Beginner,2022-08-08
6272,221,Data Science,Beginner,2021-04-24
6273,413,Python Basics,Advanced,2020-06-05
6274,379,Python Basics,Intermediate,2021-07-22
6275,131,Data Science,Beginner,2023-04-07
6276,279,AI for Everyone,Beginner,2020-05-12
6277,39,Machine Learning,Advanced,2022-05-02
6278,564,Data Science,Advanced,2023-12-19
6279,328,AI for Everyone,Intermediate,2021-02-21
6280,174,Deep Learning,Beginner,2022-11-20
6281,512,Deep Learning,Beginner,2020-01-24
6282,795,Deep Learning,Intermediate,2022-04-05
6283,704,Data Science,Beginner,2023-08-25
6284,925,Data Science,Advanced,2020-05-11
6285,900,Machine Learning,Beginner,2023-04-24
6286,211,Python Basics,Beginner,2021-02-22
6287,667,Data Science,Beginner,2022-01-21
6288,748,AI for Everyone,Intermediate,2021-04-23
6289,713,Machine Learning,Advanced,2023-05-07
6290,435,Data Science,Advanced,2023-08-12
6291,103,Deep Learning,Advanced,2022-09-22
6292,897,Machine Learning,Beginner,2021-02-11
6293,633,Machine Learning,Advanced,2021-04-14
6294,586,Machine Learning,Beginner,2020-09-12
6295,563,Data Science,Beginner,2023-03-10
6296,253,Deep Learning,Intermediate,2020-07-02
6297,931,Machine Learning,Advanced,2023-09-27
6298,212,Machine Learning,Advanced,2023-08-28
6299,296,AI for Everyone,Beginner,2022-07-23
6300,991,AI for Everyone,Beginner,2023-07-06
6301,363,Python Basics,Advanced,2023-12-07
6302,353,Python Basics,Advanced,2020-08-10
6303,327,Data Science,Beginner,2020-04-20
6304,343,AI for Everyone,Beginner,2022-12-23
6305,990,Machine Learning,Beginner,2020-07-12
6306,770,Data Science,Intermediate,2021-08-14
6307,830,Data Science,Intermediate,2020-11-20
6308,953,Machine Learning,Beginner,2020-08-22
6309,908,Data Science,Intermediate,2023-10-28
6310,977,Python Basics,Intermediate,2021-07-24
6311,87,Data Science,Advanced,2021-06-06
6312,36,Machine Learning,Beginner,2023-10-24
6313,873,Deep Learning,Intermediate,2023-01-06
6314,124,Python Basics,Intermediate,2021-12-26
6315,670,Data Science,Intermediate,2023-07-09
6316,58,Python Basics,Intermediate,2020-07-18
6317,791,Machine Learning,Beginner,2023-03-01
6318,413,Machine Learning,Intermediate,2022-06-17
6319,481,Machine Learning,Beginner,2022-05-09
6320,956,AI for Everyone,Intermediate,2022-06-13
6321,488,Data Science,Advanced,2020-10-03
6322,846,Deep Learning,Advanced,2020-10-16
6323,573,Python Basics,Intermediate,2021-09-03
6324,64,Python Basics,Intermediate,2021-06-08
6325,660,Python Basics,Intermediate,2021-07-04
6326,872,Data Science,Intermediate,2021-02-01
6327,612,Deep Learning,Intermediate,2023-05-28
6328,306,Deep Learning,Beginner,2021-09-19
6329,200,Machine Learning,Beginner,2023-07-10
6330,603,Data Science,Beginner,2022-03-04
6331,684,AI for Everyone,Intermediate,2021-10-22
6332,860,Deep Learning,Advanced,2021-08-13
6333,594,Data Science,Beginner,2022-02-22
6334,782,AI for Everyone,Beginner,2023-06-18
6335,970,Deep Learning,Intermediate,2023-07-07
6336,119,Data Science,Beginner,2020-02-08
6337,124,AI for Everyone,Intermediate,2021-06-28
6338,792,AI for Everyone,Intermediate,2020-09-12
6339,920,Machine Learning,Intermediate,2020-11-10
6340,649,Data Science,Intermediate,2021-03-28
6341,990,Data Science,Advanced,2020-08-10
6342,352,Python Basics,Beginner,2020-11-28
6343,522,AI for Everyone,Intermediate,2021-11-16
6344,384,Data Science,Advanced,2021-12-26
6345,995,Machine Learning,Advanced,2022-06-15
6346,4,Data Science,Intermediate,2023-10-12
6347,662,AI for Everyone,Beginner,2022-03-07
6348,577,Machine Learning,Advanced,2021-02-03
